transaction_id,customer_id,transaction_date,channel,direction,amount,counterparty_country,counterparty_id
TX103225,CUST1078,2026-04-25 00:00:00,Card,Debit,493.82,US,CP2422
TX103226,CUST1266,2026-08-05 00:00:00,ACH,Debit,1686.61,US,CP2393
TX103227,CUST1019,2026-01-13 00:00:00,ACH,Debit,1958.19,US,CP1492
TX103228,CUST1206,2026-08-04 00:00:00,Cash Withdrawal,Debit,767.54,US,CP1949
TX103229,CUST1027,2026-05-10 00:00:00,ACH,Debit,4832.61,RU,CP1633
TX103230,CUST1035,2026-07-04 00:00:00,Wire,Debit,445.16,US,CP2108
TX103231,CUST1193,2026-03-18 00:00:00,Wire,Debit,307.1,NG,CP2153
TX103232,CUST1165,2026-02-16 00:00:00,Wire,Debit,11203.54,US,CP2065
TX103233,CUST1160,2026-05-12 00:00:00,Cash Withdrawal,Credit,136.23,US,CP1294
TX103234,CUST1077,2026-01-27 00:00:00,Card,Debit,108.9,US,CP1952
TX103235,CUST1224,2026-05-31 00:00:00,Check,Debit,1965.41,US,CP1633
TX103236,CUST1045,2026-08-04 00:00:00,Cash Deposit,Credit,894.54,NG,CP2421
TX103237,CUST1242,2026-02-12 00:00:00,ACH,Debit,1150.35,AE,CP1994
TX103238,CUST1169,2026-06-01 00:00:00,Wire,Credit,217.21,US,CP2118
TX103239,CUST1000,2026-01-19 00:00:00,Check,Credit,297.08,US,CP1285
TX103240,CUST1148,2026-04-08 00:00:00,ACH,Debit,246.15,US,CP2141
TX103241,CUST1279,2026-06-28 00:00:00,Card,Debit,632.21,US,CP2408
TX103242,CUST1147,2026-04-28 00:00:00,Cash Withdrawal,Credit,580.93,US,CP1458
TX103243,CUST1263,2026-06-30 00:00:00,Card,Debit,2716.21,CA,CP2011
TX103244,CUST1010,2026-09-04 00:00:00,Card,Credit,1109.03,GH,CP1566
TX103245,CUST1279,2026-09-04 00:00:00,Cash Withdrawal,Debit,2731.46,US,CP2123
TX103246,CUST1074,2026-03-21 00:00:00,Card,Credit,1170.0,US,CP1863
TX103247,CUST1230,2026-05-06 00:00:00,Card,Credit,176.51,US,CP1896
TX103248,CUST1017,2026-08-11 00:00:00,Card,Credit,1830.84,US,CP1975
TX103249,CUST1115,2026-01-17 00:00:00,Card,Credit,161.96,US,CP1369
TX103250,CUST1214,2026-05-15 00:00:00,ACH,Credit,2316.36,US,CP1546
TX103251,CUST1074,2026-01-20 00:00:00,Cash Deposit,Credit,3304.12,US,CP1821
TX103252,CUST1286,2026-01-15 00:00:00,Check,Credit,520.36,IR,CP2006
TX103253,CUST1273,2026-08-31 00:00:00,Wire,Debit,5484.79,US,CP1116
TX103254,CUST1106,2026-08-16 00:00:00,Wire,Credit,2565.85,US,CP2063
TX103255,CUST1126,2026-07-03 00:00:00,Card,Debit,1139.05,CA,CP1783
TX103256,CUST1297,2026-05-18 00:00:00,Card,Credit,1332.54,SG,CP2195
TX103257,CUST1146,2026-02-11 00:00:00,Card,Debit,953.51,US,CP1904
TX103258,CUST1276,2026-03-25 00:00:00,Card,Credit,4819.16,US,CP1914
TX103259,CUST1209,2026-04-16 00:00:00,Check,Debit,1287.48,US,CP1390
TX103260,CUST1143,2026-03-31 00:00:00,ACH,Debit,4277.74,US,CP1810
TX103261,CUST1206,2026-02-18 00:00:00,Cash Withdrawal,Debit,3357.61,US,CP1363
TX103262,CUST1161,2026-07-29 00:00:00,Cash Deposit,Credit,673.81,US,CP1824
TX103263,CUST1208,2026-07-14 00:00:00,Cash Deposit,Credit,1875.61,US,CP1169
TX103264,CUST1112,2026-08-15 00:00:00,Card,Debit,1164.84,MX,CP1019
TX103265,CUST1187,2026-07-02 00:00:00,Check,Debit,8012.04,US,CP1701
TX103266,CUST1183,2026-07-14 00:00:00,P2P,Credit,750.61,US,CP2010
TX103267,CUST1152,2026-08-20 00:00:00,ACH,Credit,1084.25,US,CP1942
TX103268,CUST1159,2026-08-01 00:00:00,Cash Deposit,Debit,1263.76,US,CP1080
TX103269,CUST1230,2026-06-14 00:00:00,Check,Credit,282.05,RU,CP1718
TX103270,CUST1062,2026-07-07 00:00:00,Cash Deposit,Credit,799.48,US,CP2476
TX103271,CUST1118,2026-04-12 00:00:00,ACH,Credit,1423.28,CA,CP1322
TX103272,CUST1185,2026-03-13 00:00:00,ACH,Debit,182.55,US,CP1239
TX103273,CUST1078,2026-08-16 00:00:00,ACH,Credit,3425.39,US,CP1510
TX103274,CUST1238,2026-08-24 00:00:00,ACH,Debit,394.74,US,CP1082
TX103275,CUST1272,2026-04-06 00:00:00,Card,Debit,7707.58,IR,CP2210
TX103276,CUST1151,2026-01-19 00:00:00,P2P,Credit,2914.1,US,CP2254
TX103277,CUST1253,2026-07-03 00:00:00,P2P,Debit,1265.74,US,CP1379
TX103278,CUST1013,2026-01-24 00:00:00,Card,Credit,1599.81,US,CP2384
TX103279,CUST1215,2026-02-24 00:00:00,Cash Deposit,Debit,218.43,CA,CP1158
TX103280,CUST1134,2026-01-16 00:00:00,Card,Credit,208.21,US,CP1016
TX103281,CUST1050,2026-03-11 00:00:00,Card,Credit,5621.56,IR,CP1297
TX103282,CUST1258,2026-04-13 00:00:00,P2P,Credit,1993.68,US,CP2193
TX103283,CUST1013,2026-06-01 00:00:00,ACH,Credit,725.2,US,CP1260
TX103284,CUST1299,2026-06-21 00:00:00,Check,Credit,897.63,US,CP1767
TX103285,CUST1276,2026-03-15 00:00:00,Cash Deposit,Credit,4689.66,US,CP2114
TX103286,CUST1225,2026-04-19 00:00:00,P2P,Credit,2980.72,AE,CP1076
TX103287,CUST1282,2026-08-04 00:00:00,Wire,Credit,776.07,US,CP2026
TX103288,CUST1212,2026-07-02 00:00:00,ACH,Debit,517.46,US,CP2171
TX103289,CUST1081,2026-05-10 00:00:00,ACH,Credit,2495.19,US,CP1180
TX103290,CUST1259,2026-06-06 00:00:00,ACH,Credit,1288.89,US,CP1627
TX103291,CUST1188,2026-08-21 00:00:00,Check,Credit,1698.07,NG,CP1007
TX103292,CUST1192,2026-02-26 00:00:00,ACH,Debit,1184.48,US,CP1503
TX103293,CUST1005,2026-05-31 00:00:00,ACH,Debit,897.91,US,CP1660
TX103294,CUST1116,2026-06-13 00:00:00,Check,Debit,7547.26,SG,CP1015
TX103295,CUST1118,2026-05-25 00:00:00,ACH,Debit,2796.19,US,CP1934
TX103296,CUST1093,2026-09-05 00:00:00,Card,Debit,786.43,US,CP1489
TX103297,CUST1211,2026-05-07 00:00:00,Card,Credit,2847.5,US,CP1782
TX103298,CUST1296,2026-05-11 00:00:00,Check,Debit,2206.86,US,CP1685
TX103299,CUST1108,2026-02-18 00:00:00,P2P,Credit,165.33,IR,CP2250
TX103300,CUST1082,2026-02-01 00:00:00,Wire,Debit,1001.39,US,CP1082
TX103301,CUST1242,2026-03-29 00:00:00,Check,Debit,1989.03,US,CP1870
TX103302,CUST1113,2026-05-06 00:00:00,Card,Credit,3070.69,GB,CP1896
TX103303,CUST1273,2026-08-13 00:00:00,Wire,Credit,1105.21,US,CP2499
TX103304,CUST1230,2026-08-22 00:00:00,Wire,Credit,2601.72,RU,CP2285
TX103305,CUST1041,2026-06-19 00:00:00,Card,Debit,330.86,NG,CP2434
TX103306,CUST1106,2026-03-18 00:00:00,Cash Withdrawal,Credit,4059.57,SY,CP1383
TX103307,CUST1206,2026-07-12 00:00:00,Card,Debit,7731.99,US,CP2050
TX103308,CUST1005,2026-03-09 00:00:00,Wire,Credit,664.02,SY,CP1263
TX103309,CUST1112,2026-04-14 00:00:00,ACH,Debit,1152.98,AE,CP2036
TX103310,CUST1040,2026-05-15 00:00:00,P2P,Debit,14495.26,NG,CP1860
TX103311,CUST1052,2026-02-20 00:00:00,ACH,Debit,712.72,GH,CP2384
TX103312,CUST1254,2026-07-31 00:00:00,Wire,Credit,888.44,CA,CP2064
TX103313,CUST1104,2026-07-18 00:00:00,Cash Deposit,Credit,3924.83,US,CP1133
TX103314,CUST1238,2026-07-17 00:00:00,Cash Withdrawal,Credit,137.45,GB,CP1761
TX103315,CUST1144,2026-04-15 00:00:00,Cash Deposit,Credit,99.16,SG,CP1296
TX103316,CUST1260,2026-07-07 00:00:00,Card,Debit,323.15,US,CP2269
TX103317,CUST1268,2026-07-14 00:00:00,Card,Debit,17174.58,US,CP1117
TX103318,CUST1222,2026-06-12 00:00:00,ACH,Credit,211.99,IR,CP1579
TX103319,CUST1229,2026-01-17 00:00:00,ACH,Debit,643.58,US,CP1192
TX103320,CUST1039,2026-01-21 00:00:00,P2P,Credit,1832.41,US,CP1641
TX103321,CUST1001,2026-03-30 00:00:00,Cash Deposit,Credit,213.65,GH,CP1598
TX103322,CUST1262,2026-01-19 00:00:00,Check,Debit,481.15,US,CP1148
TX103323,CUST1016,2026-06-12 00:00:00,Wire,Credit,986.37,US,CP2038
TX103324,CUST1011,2026-06-02 00:00:00,ACH,Debit,5684.19,US,CP1435
TX103325,CUST1298,2026-08-21 00:00:00,Wire,Debit,633.52,US,CP2328
TX103326,CUST1048,2026-05-22 00:00:00,P2P,Credit,4549.44,US,CP1868
TX103327,CUST1166,2026-02-20 00:00:00,Cash Withdrawal,Credit,737.25,US,CP2495
TX103328,CUST1011,2026-02-16 00:00:00,Wire,Debit,1803.86,US,CP1479
TX103329,CUST1183,2026-09-03 00:00:00,Check,Debit,2818.08,SY,CP1113
TX103330,CUST1078,2026-02-23 00:00:00,Check,Debit,392.3,MX,CP1208
TX103331,CUST1105,2026-06-18 00:00:00,Card,Credit,2036.24,US,CP1891
TX103332,CUST1010,2026-05-27 00:00:00,Wire,Debit,2940.12,GB,CP1864
TX103333,CUST1249,2026-02-19 00:00:00,ACH,Credit,7031.16,US,CP1936
TX103334,CUST1295,2026-05-02 00:00:00,P2P,Debit,1534.82,US,CP2245
TX103335,CUST1167,2026-01-04 00:00:00,P2P,Debit,5157.57,US,CP2105
TX103336,CUST1061,2026-07-04 00:00:00,Card,Credit,3524.72,GH,CP1015
TX103337,CUST1177,2026-08-21 00:00:00,ACH,Debit,893.15,SY,CP2094
TX103338,CUST1053,2026-07-09 00:00:00,Wire,Debit,2764.25,RU,CP1896
TX103339,CUST1074,2026-06-18 00:00:00,Check,Debit,1209.56,US,CP1164
TX103340,CUST1230,2026-06-12 00:00:00,Check,Credit,6671.7,IR,CP1193
TX103341,CUST1233,2026-06-30 00:00:00,Wire,Credit,336.09,US,CP1108
TX103342,CUST1043,2026-01-07 00:00:00,Card,Credit,5011.01,US,CP1272
TX103343,CUST1064,2026-04-14 00:00:00,Card,Debit,984.07,US,CP1335
TX103344,CUST1275,2026-07-12 00:00:00,ACH,Debit,2546.64,US,CP1374
TX103345,CUST1041,2026-01-22 00:00:00,Card,Debit,2334.45,US,CP1728
TX103346,CUST1129,2026-04-19 00:00:00,Cash Deposit,Debit,206.73,GH,CP1980
TX103347,CUST1179,2026-04-30 00:00:00,Wire,Credit,543.26,US,CP1137
TX103348,CUST1010,2026-07-10 00:00:00,P2P,Debit,655.83,AE,CP2476
TX103349,CUST1249,2026-06-10 00:00:00,Cash Deposit,Credit,7508.8,US,CP1725
TX103350,CUST1214,2026-04-29 00:00:00,Card,Credit,567.26,US,CP2186
TX103351,CUST1087,2026-03-11 00:00:00,Wire,Debit,2646.48,US,CP1738
TX103352,CUST1299,2026-03-17 00:00:00,Wire,Credit,4826.06,GH,CP2127
TX103353,CUST1090,2026-08-28 00:00:00,ACH,Debit,2132.6,SG,CP1551
TX103354,CUST1231,2026-07-25 00:00:00,Card,Debit,229.13,US,CP2208
TX103355,CUST1044,2026-07-13 00:00:00,Cash Deposit,Credit,450.32,US,CP1620
TX103356,CUST1229,2026-01-28 00:00:00,ACH,Debit,1600.08,US,CP2362
TX103357,CUST1180,2026-01-05 00:00:00,Check,Debit,1154.11,US,CP2445
TX103358,CUST1243,2026-03-18 00:00:00,ACH,Credit,572.31,CA,CP1967
TX103359,CUST1231,2026-03-15 00:00:00,ACH,Credit,2213.87,AE,CP1923
TX103360,CUST1193,2026-07-26 00:00:00,P2P,Debit,1242.95,US,CP1257
TX103361,CUST1037,2026-08-14 00:00:00,Check,Debit,1896.66,US,CP1353
TX103362,CUST1137,2026-02-22 00:00:00,Check,Credit,6048.9,US,CP1735
TX103363,CUST1160,2026-07-06 00:00:00,Check,Debit,738.21,GH,CP1998
TX103364,CUST1281,2026-05-07 00:00:00,Wire,Debit,1517.04,GB,CP1992
TX103365,CUST1161,2026-07-20 00:00:00,Wire,Credit,269.93,US,CP2294
TX103366,CUST1274,2026-03-25 00:00:00,ACH,Debit,778.11,US,CP1924
TX103367,CUST1032,2026-02-17 00:00:00,Card,Credit,1825.48,US,CP1640
TX103368,CUST1101,2026-01-17 00:00:00,Card,Debit,16739.4,MX,CP1165
TX103369,CUST1159,2026-08-09 00:00:00,ACH,Debit,1311.78,GH,CP1901
TX103370,CUST1250,2026-07-12 00:00:00,Wire,Debit,2069.95,CA,CP2423
TX103371,CUST1081,2026-06-14 00:00:00,Card,Credit,632.1,US,CP1480
TX103372,CUST1132,2026-06-29 00:00:00,Cash Deposit,Credit,814.86,US,CP1711
TX103373,CUST1059,2026-04-12 00:00:00,Card,Credit,1114.87,CA,CP2302
TX103374,CUST1259,2026-08-20 00:00:00,Cash Deposit,Credit,9215.06,GB,CP1488
TX103375,CUST1295,2026-06-20 00:00:00,Check,Credit,906.1,US,CP2012
TX103376,CUST1253,2026-07-14 00:00:00,ACH,Credit,4005.78,US,CP2089
TX103377,CUST1027,2026-03-03 00:00:00,P2P,Debit,1201.78,US,CP2161
TX103378,CUST1208,2026-02-12 00:00:00,Check,Credit,592.2,NG,CP1833
TX103379,CUST1103,2026-08-13 00:00:00,Card,Credit,9168.02,MX,CP1548
TX103380,CUST1161,2026-08-22 00:00:00,Card,Debit,277.8,US,CP2362
TX103381,CUST1185,2026-01-20 00:00:00,Wire,Credit,3411.09,US,CP1728
TX103382,CUST1178,2026-01-28 00:00:00,Cash Withdrawal,Debit,2073.52,US,CP2394
TX103383,CUST1121,2026-03-08 00:00:00,Cash Deposit,Debit,1170.89,RU,CP1218
TX103384,CUST1165,2026-07-30 00:00:00,ACH,Credit,836.1,US,CP2043
TX103385,CUST1005,2026-06-29 00:00:00,Card,Credit,620.46,SY,CP1807
TX103386,CUST1176,2026-03-15 00:00:00,ACH,Credit,295.32,US,CP2375
TX103387,CUST1259,2026-04-15 00:00:00,ACH,Debit,2994.26,US,CP1288
TX103388,CUST1269,2026-08-03 00:00:00,Wire,Debit,8587.22,GB,CP1032
TX103389,CUST1071,2026-08-09 00:00:00,Check,Debit,311.49,IR,CP1292
TX103390,CUST1032,2026-03-25 00:00:00,Check,Debit,484.99,CA,CP1112
TX103391,CUST1123,2026-07-26 00:00:00,Wire,Credit,1118.15,GH,CP1044
TX103392,CUST1095,2026-08-21 00:00:00,Wire,Credit,1334.76,US,CP1142
TX103393,CUST1272,2026-06-20 00:00:00,ACH,Debit,2973.58,US,CP1607
TX103394,CUST1213,2026-03-25 00:00:00,Wire,Credit,612.66,CA,CP1549
TX103395,CUST1290,2026-04-01 00:00:00,ACH,Credit,203.34,US,CP1754
TX103396,CUST1151,2026-06-09 00:00:00,Check,Debit,1319.62,SG,CP2182
TX103397,CUST1274,2026-04-20 00:00:00,Wire,Debit,709.65,US,CP1186
TX103398,CUST1211,2026-04-29 00:00:00,ACH,Debit,1212.32,RU,CP1890
TX103399,CUST1123,2026-03-24 00:00:00,ACH,Debit,368.91,US,CP2378
TX103400,CUST1008,2026-07-02 00:00:00,ACH,Credit,1291.95,US,CP2369
TX103401,CUST1223,2026-03-20 00:00:00,ACH,Credit,4385.97,GB,CP2275
TX103402,CUST1024,2026-02-16 00:00:00,Cash Deposit,Credit,9174.33,US,CP1729
TX103403,CUST1254,2026-01-04 00:00:00,Card,Credit,3585.25,GH,CP1163
TX103404,CUST1086,2026-05-07 00:00:00,Check,Debit,295.57,GB,CP1551
TX103405,CUST1059,2026-03-06 00:00:00,Wire,Credit,3570.71,US,CP2056
TX103406,CUST1189,2026-08-15 00:00:00,ACH,Debit,696.12,US,CP2045
TX103407,CUST1290,2026-06-23 00:00:00,Cash Deposit,Debit,1561.26,SG,CP1674
TX103408,CUST1210,2026-04-28 00:00:00,ACH,Credit,246.04,US,CP1691
TX103409,CUST1030,2026-05-16 00:00:00,Card,Credit,2988.14,CA,CP2047
TX103410,CUST1090,2026-08-29 00:00:00,Wire,Debit,935.97,US,CP2283
TX103411,CUST1197,2026-03-24 00:00:00,Wire,Debit,3015.96,RU,CP2028
TX103412,CUST1055,2026-07-03 00:00:00,Card,Debit,1560.91,IR,CP2114
TX103413,CUST1071,2026-03-23 00:00:00,Check,Credit,441.85,GB,CP2372
TX103414,CUST1147,2026-05-07 00:00:00,Check,Credit,3919.94,CA,CP1091
TX103415,CUST1064,2026-02-14 00:00:00,Cash Deposit,Credit,4795.3,US,CP1921
TX103416,CUST1159,2026-09-07 00:00:00,Wire,Credit,1434.46,US,CP2293
TX103417,CUST1041,2026-01-20 00:00:00,ACH,Credit,849.72,US,CP1329
TX103418,CUST1088,2026-03-21 00:00:00,Check,Debit,2387.37,SG,CP1893
TX103419,CUST1282,2026-02-08 00:00:00,ACH,Credit,1708.0,AE,CP1856
TX103420,CUST1227,2026-08-24 00:00:00,Card,Credit,530.2,US,CP1558
TX103421,CUST1038,2026-06-05 00:00:00,Card,Credit,333.82,US,CP1817
TX103422,CUST1093,2026-04-24 00:00:00,Card,Debit,2805.47,US,CP1986
TX103423,CUST1273,2026-08-21 00:00:00,Card,Credit,565.16,US,CP1777
TX103424,CUST1293,2026-08-01 00:00:00,Cash Deposit,Credit,478.46,US,CP2341
TX103425,CUST1049,2026-06-21 00:00:00,Card,Credit,1396.14,US,CP2037
TX103426,CUST1275,2026-04-30 00:00:00,Wire,Credit,1302.97,NG,CP2433
TX103427,CUST1098,2026-03-28 00:00:00,Check,Credit,455.02,GB,CP2449
TX103428,CUST1041,2026-04-06 00:00:00,ACH,Debit,634.83,RU,CP1736
TX103429,CUST1063,2026-05-21 00:00:00,Card,Credit,1295.42,US,CP2496
TX103430,CUST1157,2026-06-18 00:00:00,Cash Deposit,Debit,54.06,US,CP2156
TX103431,CUST1296,2026-02-03 00:00:00,Cash Withdrawal,Debit,610.56,US,CP1256
TX103432,CUST1287,2026-02-11 00:00:00,ACH,Credit,309.64,SY,CP2300
TX103433,CUST1027,2026-01-21 00:00:00,ACH,Debit,2602.27,US,CP2117
TX103434,CUST1110,2026-06-07 00:00:00,ACH,Credit,915.26,US,CP1787
TX103435,CUST1258,2026-01-16 00:00:00,ACH,Credit,2093.4,US,CP1252
TX103436,CUST1284,2026-05-18 00:00:00,Wire,Debit,2149.19,GH,CP2261
TX103437,CUST1090,2026-05-22 00:00:00,P2P,Debit,441.26,US,CP1517
TX103438,CUST1073,2026-05-13 00:00:00,Cash Deposit,Credit,3717.89,US,CP1288
TX103439,CUST1285,2026-05-27 00:00:00,P2P,Credit,1085.47,US,CP1025
TX103440,CUST1114,2026-05-05 00:00:00,Wire,Debit,1422.67,US,CP1294
TX103441,CUST1225,2026-02-08 00:00:00,ACH,Debit,205.42,CA,CP1164
TX103442,CUST1102,2026-07-01 00:00:00,Card,Credit,899.15,GH,CP1523
TX103443,CUST1079,2026-08-24 00:00:00,Cash Withdrawal,Debit,2078.33,GB,CP1626
TX103444,CUST1267,2026-05-01 00:00:00,Card,Debit,731.93,US,CP1784
TX103445,CUST1152,2026-02-05 00:00:00,Check,Debit,3784.58,US,CP2251
TX103446,CUST1157,2026-06-16 00:00:00,Cash Deposit,Debit,459.64,CA,CP1367
TX103447,CUST1048,2026-05-08 00:00:00,Cash Deposit,Credit,8842.63,US,CP2049
TX103448,CUST1077,2026-06-16 00:00:00,ACH,Debit,367.95,GH,CP1367
TX103449,CUST1122,2026-06-12 00:00:00,Cash Deposit,Debit,345.22,US,CP1908
TX103450,CUST1150,2026-02-22 00:00:00,Wire,Credit,82.81,MX,CP1918
TX103451,CUST1007,2026-01-08 00:00:00,P2P,Debit,371.12,CA,CP2283
TX103452,CUST1091,2026-03-20 00:00:00,Cash Deposit,Debit,6695.9,US,CP1585
TX103453,CUST1204,2026-03-09 00:00:00,Cash Withdrawal,Debit,2018.62,US,CP1945
TX103454,CUST1173,2026-06-26 00:00:00,Wire,Credit,767.53,US,CP1635
TX103455,CUST1177,2026-05-14 00:00:00,Card,Debit,5279.35,SG,CP1589
TX103456,CUST1265,2026-08-16 00:00:00,Cash Deposit,Credit,659.03,US,CP1415
TX103457,CUST1081,2026-06-19 00:00:00,Card,Debit,552.39,US,CP1617
TX103458,CUST1014,2026-03-02 00:00:00,Cash Deposit,Debit,515.19,US,CP1294
TX103459,CUST1003,2026-06-20 00:00:00,Card,Debit,3313.11,US,CP1398
TX103460,CUST1269,2026-02-19 00:00:00,Card,Credit,2014.68,US,CP2391
TX103461,CUST1281,2026-06-15 00:00:00,Wire,Credit,887.47,US,CP2229
TX103462,CUST1159,2026-06-15 00:00:00,Wire,Debit,894.23,CA,CP1227
TX103463,CUST1037,2026-01-19 00:00:00,Cash Deposit,Credit,9600.76,US,CP1517
TX103464,CUST1020,2026-04-21 00:00:00,Cash Deposit,Debit,2031.16,CA,CP1700
TX103465,CUST1098,2026-01-15 00:00:00,P2P,Debit,2456.4,US,CP1540
TX103466,CUST1032,2026-06-18 00:00:00,Check,Credit,2479.73,GB,CP2148
TX103467,CUST1007,2026-08-04 00:00:00,Cash Withdrawal,Credit,2405.57,US,CP1822
TX103468,CUST1081,2026-05-06 00:00:00,ACH,Debit,1975.05,US,CP1973
TX103469,CUST1114,2026-02-06 00:00:00,Cash Deposit,Credit,628.89,US,CP1072
TX103470,CUST1248,2026-03-04 00:00:00,Cash Deposit,Debit,402.72,US,CP1738
TX103471,CUST1120,2026-04-01 00:00:00,Check,Debit,490.96,US,CP2321
TX103472,CUST1214,2026-06-30 00:00:00,Check,Credit,595.15,RU,CP1256
TX103473,CUST1160,2026-07-30 00:00:00,Wire,Debit,10396.71,US,CP1944
TX103474,CUST1250,2026-09-03 00:00:00,ACH,Debit,1800.45,IR,CP1694
TX103475,CUST1097,2026-01-12 00:00:00,Cash Deposit,Credit,3731.15,US,CP1239
TX103476,CUST1291,2026-05-03 00:00:00,Cash Deposit,Credit,713.85,US,CP2126
TX103477,CUST1074,2026-08-03 00:00:00,P2P,Credit,3212.83,US,CP1634
TX103478,CUST1034,2026-07-09 00:00:00,Cash Deposit,Credit,1318.31,US,CP2100
TX103479,CUST1235,2026-06-13 00:00:00,ACH,Debit,3948.75,US,CP1248
TX103480,CUST1165,2026-03-15 00:00:00,Cash Deposit,Credit,9209.0,US,CP1833
TX103481,CUST1083,2026-04-07 00:00:00,ACH,Debit,5831.78,US,CP1512
TX103482,CUST1049,2026-01-13 00:00:00,Card,Credit,1859.82,US,CP1574
TX103483,CUST1099,2026-03-02 00:00:00,Cash Deposit,Credit,577.09,US,CP1215
TX103484,CUST1190,2026-03-16 00:00:00,P2P,Debit,1945.08,US,CP2309
TX103485,CUST1147,2026-05-11 00:00:00,ACH,Debit,466.12,SG,CP1123
TX103486,CUST1034,2026-01-18 00:00:00,Check,Debit,3054.89,GB,CP2079
TX103487,CUST1082,2026-07-26 00:00:00,Cash Deposit,Debit,3860.95,CA,CP2258
TX103488,CUST1154,2026-02-22 00:00:00,P2P,Credit,792.84,US,CP1302
TX103489,CUST1217,2026-02-20 00:00:00,Card,Debit,794.15,US,CP2078
TX103490,CUST1173,2026-02-26 00:00:00,P2P,Credit,1418.37,US,CP1801
TX103491,CUST1025,2026-03-03 00:00:00,Check,Debit,1123.7,US,CP2260
TX103492,CUST1041,2026-09-05 00:00:00,ACH,Debit,4246.83,NG,CP1850
TX103493,CUST1096,2026-05-05 00:00:00,P2P,Credit,593.4,GH,CP1180
TX103494,CUST1210,2026-02-02 00:00:00,Check,Debit,760.1,CA,CP2075
TX103495,CUST1126,2026-07-22 00:00:00,Card,Credit,913.27,US,CP1902
TX103496,CUST1036,2026-05-18 00:00:00,Card,Credit,4262.94,US,CP1990
TX103497,CUST1077,2026-04-15 00:00:00,Cash Deposit,Credit,9130.56,US,CP1901
TX103498,CUST1176,2026-06-23 00:00:00,Wire,Debit,5516.44,GB,CP2497
TX103499,CUST1251,2026-04-13 00:00:00,Check,Debit,273.88,US,CP1722
TX103500,CUST1070,2026-02-01 00:00:00,Wire,Credit,11348.23,AE,CP1856
TX103501,CUST1106,2026-08-29 00:00:00,P2P,Credit,67.43,US,CP1969
TX103502,CUST1069,2026-06-27 00:00:00,Cash Withdrawal,Credit,1467.68,US,CP1210
TX103503,CUST1126,2026-05-14 00:00:00,Check,Debit,1323.74,CA,CP1668
TX103504,CUST1137,2026-07-18 00:00:00,Wire,Debit,1380.35,GB,CP1288
TX103505,CUST1140,2026-07-16 00:00:00,Wire,Credit,14857.1,US,CP1411
TX103506,CUST1046,2026-04-20 00:00:00,Cash Deposit,Debit,4488.59,NG,CP1855
TX103507,CUST1249,2026-06-18 00:00:00,Card,Debit,4348.48,US,CP1212
TX103508,CUST1168,2026-06-24 00:00:00,Wire,Debit,607.56,US,CP2303
TX103509,CUST1065,2026-05-18 00:00:00,ACH,Debit,14043.74,US,CP1014
TX103510,CUST1124,2026-05-29 00:00:00,ACH,Debit,452.89,SG,CP1514
TX103511,CUST1248,2026-04-19 00:00:00,P2P,Credit,2671.57,US,CP2361
TX103512,CUST1219,2026-03-11 00:00:00,ACH,Credit,6502.07,US,CP1319
TX103513,CUST1284,2026-06-13 00:00:00,Cash Withdrawal,Credit,2840.82,US,CP1819
TX103514,CUST1168,2026-07-02 00:00:00,Check,Debit,1963.56,US,CP2057
TX103515,CUST1079,2026-07-28 00:00:00,Card,Credit,2861.14,MX,CP2330
TX103516,CUST1043,2026-04-20 00:00:00,Wire,Credit,478.63,GH,CP1547
TX103517,CUST1050,2026-02-05 00:00:00,ACH,Debit,2902.11,US,CP2007
TX103518,CUST1160,2026-03-15 00:00:00,ACH,Credit,1346.33,AE,CP2346
TX103519,CUST1236,2026-03-09 00:00:00,Card,Debit,3820.96,NG,CP1364
TX103520,CUST1201,2026-04-29 00:00:00,Card,Debit,1062.63,US,CP2127
TX103521,CUST1093,2026-02-22 00:00:00,ACH,Credit,3661.43,US,CP1803
TX103522,CUST1085,2026-03-14 00:00:00,P2P,Debit,463.26,US,CP1816
TX103523,CUST1068,2026-07-22 00:00:00,ACH,Debit,3707.65,RU,CP1420
TX103524,CUST1084,2026-06-21 00:00:00,Wire,Debit,4609.1,US,CP1986
TX103525,CUST1023,2026-03-22 00:00:00,Cash Withdrawal,Debit,431.25,US,CP2376
TX103526,CUST1050,2026-01-08 00:00:00,Check,Debit,585.28,AE,CP2121
TX103527,CUST1184,2026-04-23 00:00:00,ACH,Credit,344.78,US,CP2021
TX103528,CUST1069,2026-03-02 00:00:00,P2P,Debit,1070.1,US,CP1026
TX103529,CUST1281,2026-05-09 00:00:00,Card,Debit,149.96,US,CP1422
TX103530,CUST1039,2026-04-13 00:00:00,Cash Deposit,Credit,1070.06,IR,CP2339
TX103531,CUST1264,2026-08-28 00:00:00,Check,Debit,594.55,US,CP1526
TX103532,CUST1253,2026-06-06 00:00:00,Cash Deposit,Credit,1730.67,US,CP1261
TX103533,CUST1176,2026-01-01 00:00:00,ACH,Debit,1143.82,IR,CP2496
TX103534,CUST1083,2026-08-30 00:00:00,Cash Deposit,Credit,12161.6,US,CP2269
TX103535,CUST1131,2026-02-16 00:00:00,Cash Deposit,Debit,2507.06,AE,CP1866
TX103536,CUST1188,2026-04-05 00:00:00,P2P,Debit,1664.9,CA,CP1414
TX103537,CUST1292,2026-08-06 00:00:00,ACH,Debit,2148.14,US,CP2240
