transaction_id,customer_id,transaction_date,channel,direction,amount,counterparty_country,counterparty_id,customer_name,customer_type,country,occupation_industry,kyc_risk,pep_flag,expected_monthly_volume,account_open_date,month,is_cross_border,is_high_risk_country,is_cash,is_wire
TX103465,CUST1098,2026-01-15 00:00:00,P2P,Debit,2456.4,US,CP1540,Customer 99,Individual,MX,Retail,Medium,0,2233.08,2022-10-09,2026-01,0,0,0,0
TX103466,CUST1032,2026-06-18 00:00:00,Check,Credit,2479.73,GB,CP2148,Customer 33,Individual,GB,Student,Low,1,13421.88,2023-05-25,2026-06,1,0,0,0
TX103467,CUST1007,2026-08-04 00:00:00,Cash Withdrawal,Credit,2405.57,US,CP1822,Customer 8,Business,US,Technology,Low,0,6465.0,2022-05-27,2026-08,0,0,1,0
TX103468,CUST1081,2026-05-06 00:00:00,ACH,Debit,1975.05,US,CP1973,Customer 82,Business,US,Education,Low,0,1204.35,2019-04-24,2026-05,0,0,0,0
TX103469,CUST1114,2026-02-06 00:00:00,Cash Deposit,Credit,628.89,US,CP1072,Customer 115,Individual,US,Retail,Low,0,2799.4,2020-08-22,2026-02,0,0,1,0
TX103470,CUST1248,2026-03-04 00:00:00,Cash Deposit,Debit,402.72,US,CP1738,Customer 249,Business,US,Retail,High,0,2473.69,2020-04-28,2026-03,0,0,1,0
TX103471,CUST1120,2026-04-01 00:00:00,Check,Debit,490.96,US,CP2321,Customer 121,Individual,US,Logistics,Low,0,3888.59,2021-05-14,2026-04,0,0,0,0
TX103472,CUST1214,2026-06-30 00:00:00,Check,Credit,595.15,RU,CP1256,Customer 215,Individual,GH,Consulting,Low,1,4656.53,2022-07-28,2026-06,1,1,0,0
TX103473,CUST1160,2026-07-30 00:00:00,Wire,Debit,10396.71,US,CP1944,Customer 161,Individual,US,Technology,Medium,0,5563.73,2023-05-19,2026-07,0,0,0,1
TX103474,CUST1250,2026-09-03 00:00:00,ACH,Debit,1800.45,IR,CP1694,Customer 251,Individual,US,Consulting,Medium,0,3658.49,2019-05-12,2026-09,1,1,0,0
TX103475,CUST1097,2026-01-12 00:00:00,Cash Deposit,Credit,3731.15,US,CP1239,Customer 98,Individual,US,Technology,Low,0,10521.07,2024-10-17,2026-01,0,0,1,0
TX103476,CUST1291,2026-05-03 00:00:00,Cash Deposit,Credit,713.85,US,CP2126,Customer 292,Individual,US,Retail,Low,0,2985.68,2022-11-22,2026-05,0,0,1,0
TX103477,CUST1074,2026-08-03 00:00:00,P2P,Credit,3212.83,US,CP1634,Customer 75,Individual,US,Hospitality,Medium,0,9451.01,2024-05-27,2026-08,0,0,0,0
TX103478,CUST1034,2026-07-09 00:00:00,Cash Deposit,Credit,1318.31,US,CP2100,Customer 35,Individual,MX,Technology,Medium,0,2340.83,2021-11-22,2026-07,0,0,1,0
TX103479,CUST1235,2026-06-13 00:00:00,ACH,Debit,3948.75,US,CP1248,Customer 236,Individual,US,Hospitality,Low,0,1725.76,2025-02-08,2026-06,0,0,0,0
TX103480,CUST1165,2026-03-15 00:00:00,Cash Deposit,Credit,9209.0,US,CP1833,Customer 166,Individual,US,Retail,Low,0,7103.79,2025-04-03,2026-03,0,0,1,0
TX103481,CUST1083,2026-04-07 00:00:00,ACH,Debit,5831.78,US,CP1512,Customer 84,Individual,US,Consulting,Medium,0,1911.4,2021-09-26,2026-04,0,0,0,0
TX103482,CUST1049,2026-01-13 00:00:00,Card,Credit,1859.82,US,CP1574,Customer 50,Business,US,Consulting,Medium,0,5455.83,2023-05-07,2026-01,0,0,0,0
TX103483,CUST1099,2026-03-02 00:00:00,Cash Deposit,Credit,577.09,US,CP1215,Customer 100,Individual,US,Student,Low,0,4216.76,2020-04-28,2026-03,0,0,1,0
TX103484,CUST1190,2026-03-16 00:00:00,P2P,Debit,1945.08,US,CP2309,Customer 191,Individual,US,Technology,Low,0,4787.35,2023-06-27,2026-03,0,0,0,0
TX103485,CUST1147,2026-05-11 00:00:00,ACH,Debit,466.12,SG,CP1123,Customer 148,Individual,GB,Logistics,Low,0,2286.49,2021-06-15,2026-05,1,0,0,0
TX103486,CUST1034,2026-01-18 00:00:00,Check,Debit,3054.89,GB,CP2079,Customer 35,Individual,MX,Technology,Medium,0,2340.83,2021-11-22,2026-01,1,0,0,0
TX103487,CUST1082,2026-07-26 00:00:00,Cash Deposit,Debit,3860.95,CA,CP2258,Customer 83,Individual,US,Consulting,Low,0,3865.17,2020-10-02,2026-07,1,0,1,0
TX103488,CUST1154,2026-02-22 00:00:00,P2P,Credit,792.84,US,CP1302,Customer 155,Individual,CA,Logistics,Medium,0,3497.66,2021-12-23,2026-02,0,0,0,0
TX103489,CUST1217,2026-02-20 00:00:00,Card,Debit,794.15,US,CP2078,Customer 218,Individual,CA,Healthcare,Low,0,1654.35,2022-04-12,2026-02,0,0,0,0
TX103490,CUST1173,2026-02-26 00:00:00,P2P,Credit,1418.37,US,CP1801,Customer 174,Individual,US,Logistics,Low,1,2815.89,2022-11-15,2026-02,0,0,0,0
TX103491,CUST1025,2026-03-03 00:00:00,Check,Debit,1123.7,US,CP2260,Customer 26,Individual,US,Logistics,Low,0,1599.0,2019-01-30,2026-03,0,0,0,0
TX103492,CUST1041,2026-09-05 00:00:00,ACH,Debit,4246.83,NG,CP1850,Customer 42,Business,US,Education,Low,0,1546.87,2020-03-23,2026-09,1,0,0,0
TX103493,CUST1096,2026-05-05 00:00:00,P2P,Credit,593.4,GH,CP1180,Customer 97,Individual,GB,Healthcare,Medium,0,3929.85,2022-02-23,2026-05,1,0,0,0
TX103494,CUST1210,2026-02-02 00:00:00,Check,Debit,760.1,CA,CP2075,Customer 211,Individual,GB,Construction,Low,0,5964.21,2020-08-26,2026-02,1,0,0,0
TX103495,CUST1126,2026-07-22 00:00:00,Card,Credit,913.27,US,CP1902,Customer 127,Individual,US,Consulting,Medium,0,11038.4,2023-08-05,2026-07,0,0,0,0
TX103496,CUST1036,2026-05-18 00:00:00,Card,Credit,4262.94,US,CP1990,Customer 37,Individual,NG,Technology,High,0,3162.43,2024-10-27,2026-05,0,0,0,0
TX103497,CUST1077,2026-04-15 00:00:00,Cash Deposit,Credit,9130.56,US,CP1901,Customer 78,Business,US,Construction,Low,0,3591.11,2025-07-10,2026-04,0,0,1,0
TX103498,CUST1176,2026-06-23 00:00:00,Wire,Debit,5516.44,GB,CP2497,Customer 177,Individual,CA,Student,Medium,0,2809.19,2020-10-13,2026-06,1,0,0,1
TX103499,CUST1251,2026-04-13 00:00:00,Check,Debit,273.88,US,CP1722,Customer 252,Individual,CA,Healthcare,High,0,1709.76,2023-05-15,2026-04,0,0,0,0
TX103500,CUST1070,2026-02-01 00:00:00,Wire,Credit,11348.23,AE,CP1856,Customer 71,Individual,US,Logistics,Low,0,22897.53,2019-05-17,2026-02,1,0,0,1
TX103501,CUST1106,2026-08-29 00:00:00,P2P,Credit,67.43,US,CP1969,Customer 107,Individual,US,Construction,Medium,0,2285.66,2020-05-23,2026-08,0,0,0,0
TX103502,CUST1069,2026-06-27 00:00:00,Cash Withdrawal,Credit,1467.68,US,CP1210,Customer 70,Individual,US,Consulting,Low,0,706.45,2024-07-10,2026-06,0,0,1,0
TX103503,CUST1126,2026-05-14 00:00:00,Check,Debit,1323.74,CA,CP1668,Customer 127,Individual,US,Consulting,Medium,0,11038.4,2023-08-05,2026-05,1,0,0,0
TX103504,CUST1137,2026-07-18 00:00:00,Wire,Debit,1380.35,GB,CP1288,Customer 138,Individual,CA,Education,Low,0,4063.73,2019-10-01,2026-07,1,0,0,1
TX103505,CUST1140,2026-07-16 00:00:00,Wire,Credit,14857.1,US,CP1411,Customer 141,Individual,US,Hospitality,Low,0,1388.34,2022-12-21,2026-07,0,0,0,1
TX103506,CUST1046,2026-04-20 00:00:00,Cash Deposit,Debit,4488.59,NG,CP1855,Customer 47,Individual,AE,Consulting,Low,0,5154.18,2023-10-25,2026-04,1,0,1,0
TX103507,CUST1249,2026-06-18 00:00:00,Card,Debit,4348.48,US,CP1212,Customer 250,Individual,US,Education,Low,0,13237.67,2024-09-13,2026-06,0,0,0,0
TX103508,CUST1168,2026-06-24 00:00:00,Wire,Debit,607.56,US,CP2303,Customer 169,Individual,US,Consulting,Low,0,3559.68,2023-08-27,2026-06,0,0,0,1
TX103509,CUST1065,2026-05-18 00:00:00,ACH,Debit,14043.74,US,CP1014,Customer 66,Individual,US,Technology,Medium,0,4012.83,2021-07-16,2026-05,0,0,0,0
TX103510,CUST1124,2026-05-29 00:00:00,ACH,Debit,452.89,SG,CP1514,Customer 125,Individual,US,Healthcare,Low,0,1972.09,2019-05-03,2026-05,1,0,0,0
TX103511,CUST1248,2026-04-19 00:00:00,P2P,Credit,2671.57,US,CP2361,Customer 249,Business,US,Retail,High,0,2473.69,2020-04-28,2026-04,0,0,0,0
TX103512,CUST1219,2026-03-11 00:00:00,ACH,Credit,6502.07,US,CP1319,Customer 220,Individual,CA,Finance,Medium,0,9665.04,2019-07-02,2026-03,0,0,0,0
TX103513,CUST1284,2026-06-13 00:00:00,Cash Withdrawal,Credit,2840.82,US,CP1819,Customer 285,Individual,US,Consulting,Low,0,1616.01,2024-11-13,2026-06,0,0,1,0
TX103514,CUST1168,2026-07-02 00:00:00,Check,Debit,1963.56,US,CP2057,Customer 169,Individual,US,Consulting,Low,0,3559.68,2023-08-27,2026-07,0,0,0,0
TX103515,CUST1079,2026-07-28 00:00:00,Card,Credit,2861.14,MX,CP2330,Customer 80,Individual,MX,Logistics,Low,0,3244.6,2020-06-30,2026-07,1,0,0,0
TX103516,CUST1043,2026-04-20 00:00:00,Wire,Credit,478.63,GH,CP1547,Customer 44,Business,US,Education,Medium,0,4439.99,2021-09-30,2026-04,1,0,0,1
TX103517,CUST1050,2026-02-05 00:00:00,ACH,Debit,2902.11,US,CP2007,Customer 51,Individual,US,Construction,High,0,5280.13,2020-08-23,2026-02,0,0,0,0
TX103518,CUST1160,2026-03-15 00:00:00,ACH,Credit,1346.33,AE,CP2346,Customer 161,Individual,US,Technology,Medium,0,5563.73,2023-05-19,2026-03,1,0,0,0
TX103519,CUST1236,2026-03-09 00:00:00,Card,Debit,3820.96,NG,CP1364,Customer 237,Individual,US,Construction,Low,0,1792.8,2019-11-14,2026-03,1,0,0,0
TX103520,CUST1201,2026-04-29 00:00:00,Card,Debit,1062.63,US,CP2127,Customer 202,Individual,GH,Hospitality,Low,0,1417.87,2019-03-18,2026-04,0,0,0,0
TX103521,CUST1093,2026-02-22 00:00:00,ACH,Credit,3661.43,US,CP1803,Customer 94,Individual,GB,Finance,Low,0,1624.44,2023-08-18,2026-02,0,0,0,0
TX103522,CUST1085,2026-03-14 00:00:00,P2P,Debit,463.26,US,CP1816,Customer 86,Individual,US,Finance,Low,0,3391.92,2023-04-08,2026-03,0,0,0,0
TX103523,CUST1068,2026-07-22 00:00:00,ACH,Debit,3707.65,RU,CP1420,Customer 69,Business,AE,Consulting,Low,1,2287.23,2022-09-02,2026-07,1,1,0,0
TX103524,CUST1084,2026-06-21 00:00:00,Wire,Debit,4609.1,US,CP1986,Customer 85,Business,US,Student,Low,0,3271.85,2019-03-28,2026-06,0,0,0,1
TX103525,CUST1023,2026-03-22 00:00:00,Cash Withdrawal,Debit,431.25,US,CP2376,Customer 24,Individual,GH,Finance,Medium,0,2294.74,2020-04-28,2026-03,0,0,1,0
TX103526,CUST1050,2026-01-08 00:00:00,Check,Debit,585.28,AE,CP2121,Customer 51,Individual,US,Construction,High,0,5280.13,2020-08-23,2026-01,1,0,0,0
TX103527,CUST1184,2026-04-23 00:00:00,ACH,Credit,344.78,US,CP2021,Customer 185,Business,US,Consulting,Low,0,3097.91,2025-01-01,2026-04,0,0,0,0
TX103528,CUST1069,2026-03-02 00:00:00,P2P,Debit,1070.1,US,CP1026,Customer 70,Individual,US,Consulting,Low,0,706.45,2024-07-10,2026-03,0,0,0,0
TX103529,CUST1281,2026-05-09 00:00:00,Card,Debit,149.96,US,CP1422,Customer 282,Individual,AE,Retail,High,0,3897.6,2024-05-24,2026-05,0,0,0,0
TX103530,CUST1039,2026-04-13 00:00:00,Cash Deposit,Credit,1070.06,IR,CP2339,Customer 40,Individual,US,Finance,Low,0,2922.04,2025-02-23,2026-04,1,1,1,0
TX103531,CUST1264,2026-08-28 00:00:00,Check,Debit,594.55,US,CP1526,Customer 265,Individual,US,Construction,Low,0,5620.32,2023-04-14,2026-08,0,0,0,0
TX103532,CUST1253,2026-06-06 00:00:00,Cash Deposit,Credit,1730.67,US,CP1261,Customer 254,Individual,US,Logistics,Low,0,5916.1,2020-07-10,2026-06,0,0,1,0
TX103533,CUST1176,2026-01-01 00:00:00,ACH,Debit,1143.82,IR,CP2496,Customer 177,Individual,CA,Student,Medium,0,2809.19,2020-10-13,2026-01,1,1,0,0
TX103534,CUST1083,2026-08-30 00:00:00,Cash Deposit,Credit,12161.6,US,CP2269,Customer 84,Individual,US,Consulting,Medium,0,1911.4,2021-09-26,2026-08,0,0,1,0
TX103535,CUST1131,2026-02-16 00:00:00,Cash Deposit,Debit,2507.06,AE,CP1866,Customer 132,Individual,US,Education,Medium,0,9648.74,2020-09-27,2026-02,1,0,1,0
TX103536,CUST1188,2026-04-05 00:00:00,P2P,Debit,1664.9,CA,CP1414,Customer 189,Individual,MX,Healthcare,Low,0,7821.06,2022-08-31,2026-04,1,0,0,0
TX103537,CUST1292,2026-08-06 00:00:00,ACH,Debit,2148.14,US,CP2240,Customer 293,Individual,MX,Logistics,Low,0,4220.81,2021-11-14,2026-08,0,0,0,0
TX103538,CUST1085,2026-03-27 00:00:00,ACH,Credit,3690.03,GB,CP1970,Customer 86,Individual,US,Finance,Low,0,3391.92,2023-04-08,2026-03,1,0,0,0
TX103539,CUST1198,2026-04-25 00:00:00,ACH,Debit,1817.74,US,CP2265,Customer 199,Business,US,Consulting,Medium,0,3310.74,2025-04-04,2026-04,0,0,0,0
TX103540,CUST1250,2026-07-02 00:00:00,ACH,Credit,748.63,US,CP1355,Customer 251,Individual,US,Consulting,Medium,0,3658.49,2019-05-12,2026-07,0,0,0,0
TX103541,CUST1286,2026-04-02 00:00:00,ACH,Credit,3961.92,US,CP1432,Customer 287,Individual,MX,Logistics,Low,0,8708.7,2019-01-21,2026-04,0,0,0,0
TX103542,CUST1105,2026-06-22 00:00:00,P2P,Credit,2707.28,US,CP1935,Customer 106,Individual,SG,Consulting,Low,0,4983.95,2020-09-03,2026-06,0,0,0,0
TX103543,CUST1206,2026-08-24 00:00:00,Wire,Debit,137.16,US,CP1309,Customer 207,Individual,US,Technology,Low,0,3431.15,2020-09-26,2026-08,0,0,0,1
TX103544,CUST1155,2026-01-27 00:00:00,Card,Credit,573.96,US,CP2106,Customer 156,Business,US,Hospitality,Low,0,1846.49,2024-08-08,2026-01,0,0,0,0
TX103545,CUST1209,2026-01-27 00:00:00,Card,Debit,1761.82,US,CP2152,Customer 210,Individual,US,Hospitality,Low,0,1189.53,2019-01-20,2026-01,0,0,0,0
TX103546,CUST1102,2026-07-11 00:00:00,Card,Credit,6588.47,GB,CP1910,Customer 103,Individual,US,Education,Low,0,1630.59,2019-06-13,2026-07,1,0,0,0
TX103547,CUST1210,2026-01-04 00:00:00,Card,Credit,3990.38,US,CP1892,Customer 211,Individual,GB,Construction,Low,0,5964.21,2020-08-26,2026-01,0,0,0,0
TX103548,CUST1266,2026-09-02 00:00:00,Check,Debit,1554.11,US,CP1313,Customer 267,Business,US,Student,Medium,0,15096.05,2020-06-08,2026-09,0,0,0,0
TX103549,CUST1037,2026-07-15 14:00:00,P2P,Credit,19656.72,US,CP1694,Customer 38,Individual,US,Consulting,Low,0,2943.78,2024-12-02,2026-07,0,0,0,0
TX103550,CUST1264,2026-03-25 00:00:00,Cash Deposit,Debit,2903.28,US,CP2226,Customer 265,Individual,US,Construction,Low,0,5620.32,2023-04-14,2026-03,0,0,1,0
TX103551,CUST1075,2026-07-25 00:00:00,Cash Deposit,Credit,1274.22,RU,CP1060,Customer 76,Business,SG,Finance,Medium,0,10233.43,2020-11-26,2026-07,1,1,1,0
TX103552,CUST1009,2026-04-29 00:00:00,ACH,Debit,3781.5,US,CP1719,Customer 10,Individual,GH,Healthcare,Low,0,5802.96,2020-08-18,2026-04,0,0,0,0
TX103553,CUST1019,2026-05-15 00:00:00,ACH,Debit,489.69,US,CP1119,Customer 20,Business,NG,Education,Low,0,4681.82,2019-04-03,2026-05,0,0,0,0
TX103554,CUST1153,2026-06-05 00:00:00,Check,Debit,2615.91,US,CP1148,Customer 154,Individual,CA,Technology,Medium,0,5140.67,2025-05-22,2026-06,0,0,0,0
TX103555,CUST1279,2026-03-08 00:00:00,P2P,Debit,428.22,NG,CP2446,Customer 280,Business,US,Healthcare,Low,0,2872.61,2020-12-09,2026-03,1,0,0,0
TX103556,CUST1050,2026-05-01 00:00:00,Card,Credit,725.05,US,CP2445,Customer 51,Individual,US,Construction,High,0,5280.13,2020-08-23,2026-05,0,0,0,0
TX103557,CUST1298,2026-07-14 00:00:00,Cash Deposit,Credit,9188.15,GB,CP1275,Customer 299,Individual,GB,Hospitality,Medium,0,2057.9,2022-09-03,2026-07,1,0,1,0
TX103558,CUST1023,2026-06-24 00:00:00,Card,Credit,4436.68,US,CP2409,Customer 24,Individual,GH,Finance,Medium,0,2294.74,2020-04-28,2026-06,0,0,0,0
TX103559,CUST1181,2026-02-09 00:00:00,Wire,Debit,103.08,GB,CP1478,Customer 182,Individual,US,Retail,Low,0,11646.58,2022-12-02,2026-02,1,0,0,1
TX103560,CUST1180,2026-04-14 00:00:00,ACH,Credit,4118.97,SG,CP1443,Customer 181,Business,US,Student,Low,0,5062.12,2024-10-06,2026-04,1,0,0,0
TX103561,CUST1046,2026-04-17 00:00:00,Cash Deposit,Debit,502.7,US,CP2447,Customer 47,Individual,AE,Consulting,Low,0,5154.18,2023-10-25,2026-04,0,0,1,0
TX103562,CUST1258,2026-04-04 00:00:00,Check,Debit,1353.38,US,CP1839,Customer 259,Individual,US,Hospitality,Low,0,1189.81,2019-10-06,2026-04,0,0,0,0
TX103563,CUST1037,2026-02-12 00:00:00,ACH,Debit,8042.83,AE,CP1721,Customer 38,Individual,US,Consulting,Low,0,2943.78,2024-12-02,2026-02,1,0,0,0
TX103564,CUST1045,2026-07-04 00:00:00,Cash Withdrawal,Debit,668.93,US,CP1948,Customer 46,Individual,SG,Student,Low,0,1918.87,2021-06-15,2026-07,0,0,1,0
TX103565,CUST1133,2026-04-12 00:00:00,ACH,Credit,105.95,US,CP1509,Customer 134,Individual,US,Consulting,Low,0,597.53,2020-08-18,2026-04,0,0,0,0
TX103566,CUST1108,2026-04-26 00:00:00,Card,Debit,6990.48,US,CP1085,Customer 109,Individual,US,Logistics,High,0,2929.8,2021-03-23,2026-04,0,0,0,0
TX103567,CUST1117,2026-01-02 00:00:00,Card,Debit,1105.66,US,CP2274,Customer 118,Individual,US,Retail,Low,0,1444.45,2022-01-16,2026-01,0,0,0,0
TX103568,CUST1110,2026-02-02 00:00:00,ACH,Debit,1052.02,US,CP1728,Customer 111,Individual,GB,Technology,Low,0,4399.06,2021-01-05,2026-02,0,0,0,0
TX103569,CUST1058,2026-04-25 00:00:00,P2P,Credit,2449.8,US,CP2286,Customer 59,Business,US,Retail,Low,0,10170.67,2023-08-07,2026-04,0,0,0,0
TX103570,CUST1181,2026-06-10 00:00:00,Check,Credit,421.33,US,CP1026,Customer 182,Individual,US,Retail,Low,0,11646.58,2022-12-02,2026-06,0,0,0,0
TX103571,CUST1026,2026-04-24 00:00:00,Wire,Credit,436.21,NG,CP1377,Customer 27,Individual,US,Healthcare,Low,0,2647.62,2025-06-02,2026-04,1,0,0,1
TX103572,CUST1172,2026-04-23 00:00:00,Cash Deposit,Debit,279.26,US,CP1832,Customer 173,Individual,AE,Education,Low,0,1896.53,2025-03-27,2026-04,0,0,1,0
TX103573,CUST1194,2026-09-03 00:00:00,Cash Deposit,Debit,1231.88,RU,CP1778,Customer 195,Individual,CA,Hospitality,Low,0,4775.8,2020-04-09,2026-09,1,1,1,0
TX103574,CUST1125,2026-01-02 00:00:00,Cash Deposit,Credit,579.29,US,CP1053,Customer 126,Individual,MX,Healthcare,Low,0,5914.85,2021-08-31,2026-01,0,0,1,0
TX103575,CUST1237,2026-04-05 00:00:00,Cash Deposit,Debit,1112.78,US,CP1851,Customer 238,Individual,US,Finance,Low,0,9533.56,2023-01-27,2026-04,0,0,1,0
TX103576,CUST1189,2026-06-20 00:00:00,ACH,Debit,2094.56,US,CP2175,Customer 190,Individual,AE,Technology,Low,0,10978.17,2021-08-03,2026-06,0,0,0,0
TX103577,CUST1018,2026-05-13 00:00:00,Cash Deposit,Credit,541.67,GH,CP1220,Customer 19,Individual,US,Technology,Medium,0,4771.38,2022-10-12,2026-05,1,0,1,0
TX103578,CUST1119,2026-08-11 00:00:00,Cash Deposit,Credit,799.55,US,CP1014,Customer 120,Individual,US,Technology,Low,0,1953.82,2022-04-07,2026-08,0,0,1,0
TX103579,CUST1092,2026-02-07 00:00:00,Check,Debit,1695.58,US,CP1164,Customer 93,Individual,CA,Healthcare,Low,0,6579.05,2024-02-07,2026-02,0,0,0,0
TX103580,CUST1094,2026-04-27 00:00:00,Cash Deposit,Credit,210.75,SY,CP2169,Customer 95,Individual,US,Healthcare,Low,0,3037.11,2024-05-05,2026-04,1,1,1,0
TX103581,CUST1090,2026-03-12 00:00:00,Check,Credit,7172.1,US,CP1413,Customer 91,Individual,GB,Construction,Low,0,2193.35,2025-07-21,2026-03,0,0,0,0
TX103582,CUST1235,2026-06-12 00:00:00,P2P,Credit,8225.93,US,CP2427,Customer 236,Individual,US,Hospitality,Low,0,1725.76,2025-02-08,2026-06,0,0,0,0
TX103583,CUST1162,2026-02-27 00:00:00,Check,Credit,1160.08,US,CP2000,Customer 163,Business,US,Construction,Medium,0,2019.05,2022-03-29,2026-02,0,0,0,0
TX103584,CUST1066,2026-07-26 00:00:00,Check,Debit,2675.78,US,CP1409,Customer 67,Individual,US,Healthcare,Low,0,1711.42,2023-08-03,2026-07,0,0,0,0
TX103585,CUST1181,2026-09-01 00:00:00,Card,Debit,2374.56,US,CP1695,Customer 182,Individual,US,Retail,Low,0,11646.58,2022-12-02,2026-09,0,0,0,0
TX103586,CUST1121,2026-09-03 00:00:00,Cash Deposit,Credit,275.54,IR,CP1734,Customer 122,Individual,NG,Education,Low,0,4888.33,2022-03-15,2026-09,1,1,1,0
TX103587,CUST1123,2026-02-01 00:00:00,P2P,Debit,651.92,IR,CP1298,Customer 124,Individual,GB,Education,High,0,2146.02,2021-12-27,2026-02,1,1,0,0
TX103588,CUST1035,2026-06-15 00:00:00,ACH,Credit,1476.75,US,CP2265,Customer 36,Individual,US,Healthcare,Low,0,6589.27,2019-05-09,2026-06,0,0,0,0
TX103589,CUST1259,2026-06-10 00:00:00,Check,Debit,717.16,US,CP2247,Customer 260,Individual,US,Retail,Medium,0,1525.4,2025-01-15,2026-06,0,0,0,0
TX103590,CUST1264,2026-04-25 00:00:00,Card,Debit,6651.31,US,CP1368,Customer 265,Individual,US,Construction,Low,0,5620.32,2023-04-14,2026-04,0,0,0,0
TX103591,CUST1117,2026-07-28 00:00:00,Cash Deposit,Credit,1769.24,MX,CP1649,Customer 118,Individual,US,Retail,Low,0,1444.45,2022-01-16,2026-07,1,0,1,0
TX103592,CUST1092,2026-03-12 00:00:00,Card,Credit,1716.32,US,CP1724,Customer 93,Individual,CA,Healthcare,Low,0,6579.05,2024-02-07,2026-03,0,0,0,0
TX103593,CUST1091,2026-08-24 00:00:00,P2P,Credit,312.51,RU,CP1483,Customer 92,Business,GH,Consulting,Low,0,2924.9,2020-04-16,2026-08,1,1,0,0
TX103594,CUST1146,2026-08-30 00:00:00,ACH,Credit,290.61,US,CP1016,Customer 147,Individual,GB,Logistics,Medium,0,16764.09,2023-12-03,2026-08,0,0,0,0
TX103595,CUST1230,2026-06-26 00:00:00,Wire,Debit,675.37,US,CP2321,Customer 231,Individual,US,Construction,Low,0,648.16,2025-01-21,2026-06,0,0,0,1
TX103596,CUST1263,2026-03-22 00:00:00,ACH,Credit,4672.74,US,CP1593,Customer 264,Individual,US,Construction,Low,0,8218.85,2020-04-16,2026-03,0,0,0,0
TX103597,CUST1252,2026-02-15 00:00:00,P2P,Debit,307.65,AE,CP1928,Customer 253,Individual,US,Finance,Medium,0,2647.12,2024-11-09,2026-02,1,0,0,0
TX103598,CUST1193,2026-07-16 00:00:00,Card,Credit,989.87,US,CP1056,Customer 194,Individual,US,Student,High,0,2355.03,2025-03-17,2026-07,0,0,0,0
TX103599,CUST1263,2026-08-19 00:00:00,ACH,Credit,1941.68,SG,CP1258,Customer 264,Individual,US,Construction,Low,0,8218.85,2020-04-16,2026-08,1,0,0,0
TX103600,CUST1019,2026-08-23 00:00:00,ACH,Debit,609.92,US,CP2166,Customer 20,Business,NG,Education,Low,0,4681.82,2019-04-03,2026-08,0,0,0,0
TX103601,CUST1050,2026-05-10 00:00:00,ACH,Credit,507.35,CA,CP1001,Customer 51,Individual,US,Construction,High,0,5280.13,2020-08-23,2026-05,1,0,0,0
TX103602,CUST1094,2026-03-17 00:00:00,Cash Deposit,Credit,728.13,US,CP1741,Customer 95,Individual,US,Healthcare,Low,0,3037.11,2024-05-05,2026-03,0,0,1,0
TX103603,CUST1059,2026-05-12 00:00:00,Check,Debit,366.55,GB,CP2215,Customer 60,Individual,CA,Technology,High,0,876.55,2020-07-05,2026-05,1,0,0,0
TX103604,CUST1216,2026-02-27 00:00:00,Check,Credit,85.26,US,CP2270,Customer 217,Business,US,Healthcare,Low,0,9086.64,2025-06-13,2026-02,0,0,0,0
TX103605,CUST1138,2026-08-12 00:00:00,P2P,Debit,233.65,SG,CP1634,Customer 139,Individual,US,Technology,Medium,0,3167.11,2022-07-05,2026-08,1,0,0,0
TX103606,CUST1064,2026-03-17 00:00:00,Wire,Credit,3854.39,IR,CP1787,Customer 65,Individual,CA,Hospitality,Low,0,6897.82,2020-12-22,2026-03,1,1,0,1
TX103607,CUST1290,2026-01-05 00:00:00,Card,Debit,240.32,US,CP1714,Customer 291,Individual,CA,Education,Low,0,2817.02,2024-01-10,2026-01,0,0,0,0
TX103608,CUST1078,2026-03-05 00:00:00,ACH,Credit,3217.45,RU,CP2224,Customer 79,Individual,US,Consulting,Low,0,1666.36,2025-01-19,2026-03,1,1,0,0
TX103609,CUST1186,2026-06-29 00:00:00,Cash Deposit,Debit,135.65,NG,CP1898,Customer 187,Individual,US,Technology,High,0,21132.75,2023-11-27,2026-06,1,0,1,0
TX103610,CUST1177,2026-07-01 00:00:00,Cash Withdrawal,Debit,843.69,US,CP1787,Customer 178,Individual,US,Construction,Low,0,3202.41,2025-02-26,2026-07,0,0,1,0
TX103611,CUST1187,2026-07-10 00:00:00,Check,Debit,298.86,US,CP2007,Customer 188,Individual,US,Healthcare,Low,0,1643.7,2019-09-05,2026-07,0,0,0,0
TX103612,CUST1254,2026-02-01 00:00:00,Wire,Debit,409.01,MX,CP2220,Customer 255,Individual,US,Healthcare,Low,0,5589.88,2023-08-01,2026-02,1,0,0,1
TX103613,CUST1098,2026-06-17 00:00:00,Check,Debit,2197.76,US,CP2065,Customer 99,Individual,MX,Retail,Medium,0,2233.08,2022-10-09,2026-06,0,0,0,0
TX103614,CUST1133,2026-01-25 00:00:00,Cash Deposit,Credit,571.33,US,CP1810,Customer 134,Individual,US,Consulting,Low,0,597.53,2020-08-18,2026-01,0,0,1,0
TX103615,CUST1297,2026-02-18 00:00:00,Check,Credit,1279.69,US,CP1197,Customer 298,Business,GB,Logistics,Medium,0,1764.52,2021-01-06,2026-02,0,0,0,0
